price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
0.20462914304757227,0.3499962275641848,0.04381658300628947,2,1,0,1,6,16,2,-0.12579554046740016,0.375,1
0.7541586743132705,1.661746536312043,0.07303570101434777,2,1,0,1,5,11,5,-0.10452961136483997,0.45454545454545453,1
-0.398124915959287,-1.243575436578721,0.07303570101434777,2,1,0,1,8,9,2,-0.12579554046740016,0.8888888888888888,0
0.9462059393586968,0.06305084752559086,0.9203901232480386,3,1,0,1,11,16,2,-0.12579554046740016,0.6875,0
0.6608785741483493,0.6318175829592325,0.3652268810949308,2,1,0,1,10,12,2,-0.10452961136483997,0.8333333333333334,0
-0.20607765091386077,0.48322086829638916,-0.3944701871145851,3,1,2,1,1,4,5,-0.10452961136483997,0.25,0
0.04084026128740158,0.15528329110942463,-0.043840771017885444,2,1,0,1,8,9,5,-0.12579554046740016,0.8888888888888888,0
-0.6450428281605494,-0.029181596058242915,-0.6866613671951681,1,1,0,0,2,10,5,-0.10452961136483997,0.2,1
-0.13748934196906568,0.5037169668705744,-0.33603195109846845,2,1,0,1,3,12,5,-0.019465894954599265,0.25,1
0.8501823068359837,0.15015926646587832,0.7742945332077471,3,1,0,1,7,9,5,-0.12579554046740016,0.7777777777777778,0
-0.9331137257286888,0.0732988968126835,-1.0080716652838095,1,1,0,1,10,10,5,-0.12579554046740016,1.0,0
-0.8233724314170167,-1.151342992994887,-0.5405657771548766,2,1,0,1,10,10,2,-0.12579554046740016,1.0,0
-0.398124915959287,-0.541584060412875,-0.24837459707429357,2,1,0,1,7,12,2,-0.12579554046740016,0.5833333333333334,0
-0.2944742634819127,-0.3929873457500317,-0.18993636105817696,2,1,0,0,3,14,2,-0.12579554046740016,0.21428571428571427,1
0.09571090844323765,-1.6227532602011487,1.0372665952802718,3,1,0,1,11,12,2,-0.10452961136483997,0.9166666666666666,0
-0.7547841224722215,0.3653683014948238,-0.8911951932515763,2,1,3,2,1,4,6,0.8737031273529281,0.25,0
-0.6313251663715903,0.022058650377220292,-0.6866613671951681,1,1,0,1,1,9,6,-0.12579554046740016,0.1111111111111111,0
-0.9742667110955658,1.057111628373577,-1.2126054913402176,1,3,2,2,3,4,4,-0.040731824057159444,0.75,0
0.2877581734886639,0.5242130654447598,0.07303570101434777,3,3,1,2,6,9,6,-0.040731824057159444,0.6666666666666666,0
-0.5901721810047132,0.8162824701269,-0.8327569572354596,1,1,0,1,4,12,5,-0.12579554046740016,0.3333333333333333,1
0.3426288206445,0.959755160146197,-0.043840771017885444,2,3,1,1,7,9,6,0.10812967966076181,0.7777777777777778,0
0.15058155559907374,1.8769555713409884,-0.4529084231307017,2,3,2,1,7,12,6,-0.040731824057159444,0.5833333333333334,0
0.6992880271574345,0.7906623469091684,0.3360077630868725,2,3,4,1,5,10,6,-0.019465894954599265,0.5,1
-0.13748934196906568,-0.1726542860775399,-0.10227900703400204,2,2,3,0,9,9,5,-0.10452961136483997,1.0,0
3.3605144142154844,0.13991121717878569,3.3163577999088196,5,2,4,2,1,6,6,0.3633208288914839,0.16666666666666666,0
1.8378539556410332,0.45760074507865756,1.5632107194253213,3,0,3,1,9,14,6,-0.019465894954599265,0.6428571428571429,0
-1.1800316379299511,-1.0642345740545998,-1.0372907832918679,1,1,0,1,9,12,5,-0.12579554046740016,0.75,0
1.9338775881637462,-0.9002657854611175,2.819632793771828,4,2,4,2,2,3,5,-0.06199775315971962,0.6666666666666666,0
-0.15120700375802468,0.4627247697222039,-0.33603195109846845,3,1,2,0,9,9,5,-0.10452961136483997,1.0,0
0.2740405116997049,0.7804142976220758,-0.043840771017885444,2,2,1,1,2,12,5,-0.040731824057159444,0.16666666666666666,1
-0.4804308866930411,1.292816761976708,-0.8327569572354596,1,1,3,1,3,10,6,-0.0832636822622798,0.3,1
1.8378539556410332,-0.15728221214690094,2.0014974895461957,3,1,2,2,3,6,5,-0.10452961136483997,0.5,1
-0.13748934196906568,0.5037169668705744,-0.33603195109846845,2,1,2,0,9,9,6,-0.10452961136483997,1.0,0
-0.24723063628073783,0.4473526957915649,-0.4236893051226434,2,1,0,1,9,10,5,-0.0832636822622798,0.9,0
-0.15120700375802468,0.4627247697222039,-0.33603195109846845,2,3,1,0,1,9,6,-0.040731824057159444,0.1111111111111111,0
-0.4804308866930411,0.2628878086238974,-0.5990040131709932,2,0,1,2,2,3,5,-0.040731824057159444,0.6666666666666666,0
-0.13748934196906568,0.7035539279688809,-0.3944701871145851,3,2,4,0,4,5,5,-0.06199775315971962,0.8,0
3.0861611784363037,1.4157933534218194,2.0599357255623123,3,1,3,2,2,4,6,-0.06199775315971962,0.5,1
-0.9056784021507708,1.487529698431468,-1.2126054913402176,1,3,2,2,1,4,6,-0.040731824057159444,0.25,0
-0.5215838720599182,0.4524767204351112,-0.6866613671951681,1,1,0,1,1,14,5,-0.12579554046740016,0.07142857142857142,0
2.9489845605467138,0.6830578293946957,2.4397842596670705,4,1,0,2,1,3,5,0.0018000341479609146,0.3333333333333333,0
0.3426288206445,-0.31100295145329054,0.482103353127164,4,1,0,0,9,9,6,-0.10452961136483997,1.0,0
-0.6724781517384674,-1.35630397873674,-0.24837459707429357,2,1,0,1,3,12,2,-0.1683273986725205,0.25,1
-0.17864232733594274,1.7847231277571547,-0.6866613671951681,2,1,0,1,8,9,5,0.0018000341479609146,0.8888888888888888,0
-0.6861958135274264,0.401236473999648,-0.8327569572354596,1,1,0,2,5,9,6,-0.10452961136483997,0.5555555555555556,0
-0.4804308866930411,-1.4331643483899348,0.07303570101434777,2,1,0,1,1,9,2,-0.10452961136483997,0.1111111111111111,0
-0.2609482980696968,0.3038800057722679,-0.3944701871145851,1,3,1,1,6,10,5,-0.019465894954599265,0.6,0
0.4798054385340902,1.2364524908976984,-0.014621653009827137,3,0,4,2,4,5,6,0.6610438363273264,0.8,0
3.772044267884255,0.7189260018995199,3.170262209868528,3,2,3,2,2,11,5,0.023065963250521092,0.18181818181818182,1
1.7418303231183199,-0.48521978933386545,2.1768121975945456,3,3,1,1,10,10,5,-0.019465894954599265,1.0,0
-0.8947042727196035,-1.5458928905479539,-0.48212754113876,1,1,0,1,11,16,2,-0.14706146956996033,0.6875,0
0.5483937474788853,1.1442200473138646,0.07303570101434777,2,0,4,1,14,19,2,-0.040731824057159444,0.7368421052631579,0
-0.2197953127028198,1.9230717931329053,-0.7450996032112848,1,1,0,1,12,13,5,-0.06199775315971962,0.9230769230769231,0
-0.8233724314170167,-0.31100295145329054,-0.8035378392274013,1,1,0,2,2,9,6,-0.040731824057159444,0.2222222222222222,1
-0.7822194460501396,0.5190890408012134,-0.9496334292676929,1,3,0,1,9,12,6,-0.040731824057159444,0.75,0
-0.4804308866930411,-1.4536604469641201,0.07303570101434777,2,1,0,1,1,9,5,-0.10452961136483997,0.1111111111111111,0
0.6883138977262673,-1.1615910422819797,1.4755533654011463,3,3,4,1,11,16,5,-0.040731824057159444,0.6875,0
-0.18308684975556544,-1.930194738813928,0.861951887231922,3,1,0,1,7,12,5,-0.12579554046740016,0.5833333333333334,0
2.9489845605467138,0.688181854038242,2.4397842596670705,4,1,0,1,1,3,5,-0.10452961136483997,0.3333333333333333,0
0.1231462320211557,0.00156255180303501,0.10225481902240607,3,1,2,0,6,9,5,-0.10452961136483997,0.6666666666666666,0
-1.2568505439481217,-2.078791453476771,-0.8327569572354596,1,1,0,2,6,16,5,-0.1895933277750807,0.375,1
0.24660518812178686,-0.8182813911643764,0.6574180611755138,2,1,3,2,9,9,6,-0.10452961136483997,1.0,0
1.5429242271784143,0.016934625733673974,1.5632107194253213,4,1,0,1,10,10,6,-0.12579554046740016,1.0,0
-0.4584826278307067,-0.3314990500274758,-0.3944701871145851,3,2,3,0,5,5,6,-0.06199775315971962,1.0,0
-0.384407254170328,1.8257153249055251,-0.8619760752435179,1,3,1,1,8,9,5,-0.040731824057159444,0.8888888888888888,0
0.6169820564236804,-0.5825762575612455,0.9496092412560969,3,0,1,1,3,9,5,-0.040731824057159444,0.3333333333333333,1
-0.12651521253789846,0.3499962275641848,-0.27759371508235187,3,0,3,0,5,5,5,-0.040731824057159444,1.0,0
-0.8096547696280576,0.3909884247125554,-0.9496334292676929,1,2,4,2,9,11,5,-0.06199775315971962,0.8181818181818182,0
0.6718527035795164,-0.30075490216619793,0.8327327692238636,2,1,0,0,3,14,5,-0.12579554046740016,0.21428571428571427,1
-0.2609482980696968,1.7591030045394231,-0.7450996032112848,1,1,0,1,8,12,5,-0.06199775315971962,0.6666666666666666,0
0.1368638938101147,0.5805773365237693,-0.10227900703400204,2,1,0,1,5,14,5,-0.12579554046740016,0.35714285714285715,1
-1.2129540262234528,-1.7252337530720752,-0.8911951932515763,1,1,1,2,7,14,5,-0.10452961136483997,0.5,1
-0.4667132249040821,1.2005843183928742,-0.8035378392274013,1,1,2,1,10,13,5,-0.10452961136483997,0.7692307692307693,0
0.2603228499107459,-1.0181183522626829,0.8035136512158053,3,2,2,1,9,14,5,-0.14706146956996033,0.6428571428571429,0
-0.4804308866930411,1.0007473572945675,-0.774318721219343,2,0,1,0,4,4,5,-0.040731824057159444,1.0,0
0.5621114092678443,1.0109954065816602,0.1314739370304644,2,1,0,1,3,12,5,-0.10452961136483997,0.25,1
-1.5641261680208036,-0.2956308775226516,-1.6216731434530338,1,3,1,2,5,5,6,1.1288942765836503,1.0,0
-0.17864232733594274,-0.21364648322591046,-0.13149812504206035,2,1,0,0,4,14,2,-0.12579554046740016,0.2857142857142857,1
-0.7959371078390985,-0.0752978178501598,-0.8327569572354596,2,3,1,2,1,3,6,1.1288942765836503,0.3333333333333333,0
0.5483937474788853,1.1442200473138646,0.07303570101434777,2,0,4,1,14,19,2,-0.040731824057159444,0.7368421052631579,0
0.23288752633282783,-1.069358598698146,0.8035136512158053,3,2,2,1,3,14,2,-0.14706146956996033,0.21428571428571427,1
1.5429242271784143,0.016934625733673974,1.5632107194253213,4,1,0,1,10,14,2,-0.12579554046740016,0.7142857142857143,0
-0.5627368574267952,-0.23414258180009576,-0.5405657771548766,1,1,0,0,3,9,5,-0.10452961136483997,0.3333333333333333,1
-0.34325426880345095,0.8880188151365485,-0.6282231311790515,1,1,0,1,11,12,5,-0.0832636822622798,0.9166666666666666,0
-0.530692399487787,-1.340931904806101,-0.043840771017885444,2,1,0,1,14,14,2,-0.12579554046740016,1.0,0
1.2918910164404642,0.6318175829592325,0.9496092412560969,3,1,0,1,4,14,2,-0.12579554046740016,0.2857142857142857,1
2.0940998778587874,0.9904993080074749,1.4755533654011463,3,1,0,2,6,12,0,-0.10452961136483997,0.5,1
-0.8919607403618117,0.9495071108591043,-1.1249481373160426,1,1,2,1,4,4,4,-0.10452961136483997,1.0,0
0.6213717081961473,0.9904993080074749,0.18991217304658098,2,1,0,1,5,18,2,-0.1895933277750807,0.2777777777777778,1
-0.5787865217198773,-0.5979483314918845,-0.4529084231307017,2,2,2,1,4,11,2,0.0018000341479609146,0.36363636363636365,1
-0.2031146359674456,-1.0591105494110533,0.2191312910546393,2,1,0,1,4,12,2,-0.10452961136483997,0.3333333333333333,1
1.028511910092451,-0.7516690707982742,1.5632107194253213,3,1,0,1,11,12,2,-0.06199775315971962,0.9166666666666666,0
0.41258889576819097,-0.9053898101046638,0.9203901232480386,3,1,4,1,3,12,2,-0.12579554046740016,0.25,1
0.09571090844323765,-0.3929873457500317,0.2483504090626976,2,1,0,1,11,12,2,-0.10452961136483997,0.9166666666666666,0
-1.5641261680208036,-0.2956308775226516,-1.6216731434530338,1,1,3,2,3,4,6,-0.10452961136483997,0.75,0
-0.007445908209734169,-0.956630056540127,0.42366511711104743,2,1,0,2,4,12,2,-0.10452961136483997,0.3333333333333333,1
2.0940998778587874,0.9904993080074749,1.4755533654011463,3,1,0,2,4,12,0,-0.10452961136483997,0.3333333333333333,1
-0.9605490493066068,-1.1718390915690724,-0.7158804852032264,1,1,1,1,2,12,2,-0.10452961136483997,0.16666666666666666,1
0.7884528287856681,-1.417792274459296,1.8554018995059043,3,1,0,1,7,14,2,-0.12579554046740016,0.5,1
-0.13748934196906568,0.5037169668705744,-0.33603195109846845,3,2,2,1,2,10,6,-0.06199775315971962,0.2,1
-0.384407254170328,1.1185999240961328,-0.7158804852032264,2,1,0,2,3,10,2,-0.12579554046740016,0.3,1
-0.8919607403618117,0.9495071108591043,-1.1249481373160426,1,1,2,2,4,4,5,-0.10452961136483997,1.0,0
0.02712259949844256,-0.5518321096999677,0.2483504090626976,2,2,1,2,3,10,6,-0.06199775315971962,0.3,1
-0.4667132249040821,1.2005843183928742,-0.8035378392274013,1,1,2,1,10,13,5,-0.10452961136483997,0.7692307692307693,0
0.2877581734886639,0.33462415363354586,0.1314739370304644,2,0,3,1,8,10,5,-0.040731824057159444,0.8,0
0.2054522027549098,0.5959494104544082,-0.043840771017885444,2,1,3,1,8,10,5,0.06559782145564146,0.8,0
-0.34325426880345095,-0.8695216375998395,-0.043840771017885444,3,2,2,2,6,6,5,-0.06199775315971962,1.0,0
-1.2897729322416234,-2.2222641434960684,-0.8327569572354596,1,3,0,1,5,5,5,-0.14706146956996033,1.0,0
-0.2746659598586559,2.015304236716739,-0.8035378392274013,2,3,0,1,8,10,5,-0.0832636822622798,0.8,0
-0.5435321309222526,-0.9053898101046638,-0.27759371508235187,2,2,1,1,9,14,5,-0.06199775315971962,0.6428571428571429,0
-0.05518337123531156,0.3858644000690091,-0.21915547906623525,2,2,2,1,7,10,5,-0.06199775315971962,0.7,0
0.9187706157807788,0.011810601090127652,0.9203901232480386,3,1,0,1,11,16,2,-0.14706146956996033,0.6875,0
0.4660877767451312,-1.1103507958465166,1.1249239493044467,3,1,0,1,6,14,2,-0.12579554046740016,0.42857142857142855,1
-0.4941485484820002,-1.25894751050936,-0.043840771017885444,2,1,0,1,14,14,2,-0.12579554046740016,1.0,0
0.7102621565886017,-1.0591105494110533,1.4171151293850297,3,1,0,1,8,8,2,-0.12579554046740016,1.0,0
0.8913352922028608,0.5242130654447598,0.6281989431674555,3,3,4,1,9,10,5,0.04433189235308127,0.9,0
0.23288752633282783,-1.069358598698146,0.8035136512158053,3,2,2,1,3,14,2,-0.14706146956996033,0.21428571428571427,1
-1.0401114876825692,-0.9361339579659417,-0.8911951932515763,1,3,0,2,5,9,2,-0.12579554046740016,0.5555555555555556,0
-0.15120700375802468,-0.9668781058272197,0.2483504090626976,3,0,1,2,10,10,2,-0.12579554046740016,1.0,0
-0.7547841224722215,-0.018933546771150275,-0.8035378392274013,1,1,2,0,7,9,5,-0.10452961136483997,0.7777777777777778,0
1.001076586514533,-0.03942964534533556,1.0372665952802718,3,1,2,2,7,8,6,-0.10452961136483997,0.875,0
-0.9605490493066068,-1.084730672628785,-0.7450996032112848,1,1,1,1,2,10,2,-0.10452961136483997,0.2,1
-0.398124915959287,1.6514984870249503,-0.8327569572354596,2,2,4,2,1,5,6,-0.06199775315971962,0.2,0
-0.7685017842611805,0.4371046465044723,-0.9204143112596346,1,0,3,1,10,10,6,-0.040731824057159444,1.0,0
-0.5901721810047132,0.8162824701269,-0.8327569572354596,1,1,0,1,4,12,6,-0.12579554046740016,0.3333333333333333,1
1.9887482353195822,0.1245391432481467,1.9430592535300792,3,3,4,1,8,13,6,-0.019465894954599265,0.6153846153846154,0
0.2715713325776923,-1.8277142459430016,1.5047724834092047,3,1,0,1,13,14,0,-0.10452961136483997,0.9285714285714286,0
0.3426288206445,0.959755160146197,-0.043840771017885444,2,3,1,1,7,9,6,0.04433189235308127,0.7777777777777778,0
0.2877581734886639,0.33462415363354586,0.1314739370304644,2,0,3,1,8,10,5,-0.040731824057159444,0.8,0
-0.7273487988943035,0.2218956114755268,-0.8327569572354596,2,3,2,2,3,3,6,-0.040731824057159444,1.0,0
-0.34325426880345095,-0.7414210215111815,-0.10227900703400204,2,1,0,0,5,9,5,-0.10452961136483997,0.5555555555555556,0
-0.34325426880345095,1.2825687126896153,-0.7158804852032264,2,1,0,1,3,14,2,-0.12579554046740016,0.21428571428571427,1
-0.2335129744917788,-0.13678611357271564,-0.21915547906623525,2,1,0,1,9,12,6,-0.10452961136483997,0.75,0
0.01340493770948354,0.8726467412059096,-0.3068128330904102,2,3,1,1,3,10,6,0.0018000341479609146,0.3,1
1.851571617429992,0.5242130654447598,1.533991601417263,4,2,4,1,12,14,6,-0.06199775315971962,0.8571428571428571,0
1.4949124109170575,1.246700540184791,0.8327327692238636,4,2,4,2,5,9,4,0.0018000341479609146,0.5555555555555556,0
-0.2609482980696968,0.9495071108591043,-0.569784895162935,2,1,2,0,7,9,5,-0.10452961136483997,0.7777777777777778,0
0.21916986454386883,-0.8746456622433858,0.6574180611755138,2,1,3,2,9,10,5,0.08686375055820163,0.9,0
1.110817880826205,-0.09066989178079876,1.1833621853205634,3,3,4,2,6,9,6,-0.019465894954599265,0.6666666666666666,0
0.2603228499107459,-0.008685497484057631,0.2483504090626976,3,1,2,0,2,9,5,-0.10452961136483997,0.2222222222222222,1
0.41121712958929507,0.07842292145622982,0.3652268810949308,2,1,2,1,5,12,5,-0.019465894954599265,0.4166666666666667,1
-0.2746659598586559,-0.008685497484057631,-0.3068128330904102,3,0,2,2,5,5,4,-0.040731824057159444,1.0,0
-0.7136311371053444,0.5498331886624913,-0.8911951932515763,2,1,0,1,3,5,6,-0.10452961136483997,0.6,0
1.810418632063115,-0.19315038465172518,2.0014974895461957,3,1,2,1,3,6,6,0.06559782145564146,0.5,1
-0.11005401839114763,-0.024057571414696593,-0.13149812504206035,2,1,0,1,4,12,2,-0.12579554046740016,0.3333333333333333,1
1.5223477344949756,-0.25463868037428106,1.738525427473671,3,3,1,2,10,11,5,-0.040731824057159444,0.9090909090909091,0
-0.6724781517384674,-0.8695216375998395,-0.4529084231307017,1,1,0,1,4,9,2,-0.12579554046740016,0.4444444444444444,1
-0.2609482980696968,1.7591030045394231,-0.7450996032112848,1,1,0,1,8,12,5,-0.06199775315971962,0.6666666666666666,0
-0.0003127240794754791,-0.10091794106789141,0.014597464998231167,3,1,2,0,2,5,5,-0.10452961136483997,0.4,1
-0.17864232733594274,-1.0334904261933218,0.2483504090626976,2,0,2,1,9,10,6,-0.040731824057159444,0.9,0
-1.4543848737091314,-0.7209249229369962,-1.4463584354046841,1,1,2,2,5,5,6,-0.10452961136483997,1.0,0
-0.007445908209734169,-0.956630056540127,0.42366511711104743,2,1,0,1,9,12,2,-0.10452961136483997,0.75,0
3.0861611784363037,-0.3724912471758464,3.579329861981344,4,3,4,1,3,6,6,-0.040731824057159444,0.5,1
0.2603228499107459,-0.008685497484057631,0.2483504090626976,3,1,2,0,2,9,6,0.06559782145564146,0.2222222222222222,1
0.2877581734886639,0.9956233326510212,-0.10227900703400204,3,1,2,1,9,9,6,0.04433189235308127,1.0,0
3.168467149170058,0.6113214843850472,2.702756321739595,4,1,2,1,8,9,6,-0.10452961136483997,0.8888888888888888,0
5.829693536228108,2.0409243599344706,3.7546445700296935,4,3,4,1,10,13,6,-0.040731824057159444,0.7692307692307693,0
-0.42556023953720507,-0.3929873457500317,-0.33603195109846845,2,1,2,0,4,9,4,-0.10452961136483997,0.4444444444444444,1
1.1382532044041231,-0.18290233536463255,1.2710195393447383,4,2,4,1,9,10,6,-0.040731824057159444,0.9,0
3.0861611784363037,-0.13678611357271564,3.3163577999088196,4,2,4,1,10,11,6,-0.06199775315971962,0.9090909090909091,0
-0.6999134753163855,1.820591300261979,-1.0957290193079843,1,2,4,0,5,9,4,-0.06199775315971962,0.5555555555555556,0
-0.9742667110955658,1.057111628373577,-1.2126054913402176,1,1,3,2,1,4,6,-0.10452961136483997,0.25,0
-0.9742667110955658,1.057111628373577,-1.2126054913402176,1,3,2,2,3,4,4,-0.040731824057159444,0.75,0
-0.2883836216476149,-0.3724912471758464,-0.18993636105817696,3,3,1,2,3,3,5,0.5121823326094052,1.0,0
-0.7575276548300133,0.08867097074332246,-0.8327569572354596,2,1,3,2,1,3,4,-0.10452961136483997,0.3333333333333333,0
1.714394999540402,0.3192520797029069,1.533991601417263,4,3,0,1,12,15,5,-0.019465894954599265,0.8,0
-0.06890103302427057,0.6215695336721399,-0.3068128330904102,3,1,2,0,9,9,6,0.6823097654298865,1.0,0
-0.9193960639397297,0.7957863715527147,-1.1249481373160426,1,0,3,0,2,9,4,-0.040731824057159444,0.2222222222222222,1
0.3426288206445,0.544709164018945,0.10225481902240607,2,2,2,1,6,9,6,-0.06199775315971962,0.6666666666666666,0
-0.2335129744917788,-0.05480171927597452,-0.24837459707429357,3,1,2,0,9,9,6,-0.10452961136483997,1.0,0
-0.9742667110955658,-1.0488625001239607,-0.774318721219343,2,2,1,1,1,4,5,-0.12579554046740016,0.25,0
0.04084026128740158,0.39611244935610174,-0.13149812504206035,3,1,0,0,2,5,5,0.5759801199170858,0.4,1
-0.370689592381369,-0.049677694632428195,-0.3944701871145851,3,0,1,2,4,4,6,-0.040731824057159444,1.0,0
0.8913352922028608,-0.41348344432421696,1.154143067312505,3,1,4,2,5,6,6,0.10812967966076181,0.8333333333333334,0
-1.001702034673484,-0.8695216375998395,-0.8619760752435179,1,2,2,1,2,14,2,-0.06199775315971962,0.14285714285714285,1
-0.7685017842611805,-0.5108399125515971,-0.6866613671951681,1,1,2,0,7,9,4,-0.10452961136483997,0.7777777777777778,0
0.2877581734886639,0.33462415363354586,0.1314739370304644,2,0,3,1,8,10,5,-0.040731824057159444,0.8,0
-0.9468313875176478,0.4678487943657502,-1.0957290193079843,1,0,2,0,6,9,4,-0.040731824057159444,0.6666666666666666,0
-0.6724781517384674,1.7642270291829694,-1.0665099012999262,1,1,2,0,2,9,4,-0.10452961136483997,0.2222222222222222,1
4.320750739442616,0.8777707658494559,3.5208916259652274,4,1,0,1,7,12,2,-0.10452961136483997,0.5833333333333334,0
0.37692297511689754,0.6318175829592325,0.10225481902240607,2,1,0,2,5,12,2,-0.10452961136483997,0.4166666666666667,1
1.8625457468611593,1.4004212794911806,1.06648571328833,3,1,2,1,8,15,2,-0.10452961136483997,0.5333333333333333,0
-0.9056784021507708,1.2671966387589761,-1.1833863733321592,1,2,2,2,1,4,5,-0.06199775315971962,0.25,0
